Views,DownVotes,UpVotes,Reputation,DaysSinceCreation,DaysSinceAccess
10,0,0,8.0,1341,1325
0,0,0,16.0,114,111
3,0,7,101.0,522,178
0,0,0,1.0,522,127
13,0,0,35.0,522,520
0,0,0,1.0,522,113
0,0,0,1.0,522,522
10,0,5,27.0,522,172
4,0,0,1.0,368,333
19,0,6,28.0,522,515
27,0,2,181.0,522,112
0,0,0,101.0,256,115
8,0,0,9.0,256,239
1,0,0,1.0,256,256
9,0,6,123.0,1955,1085
10,0,35,105.0,1956,157
2678,281,2783,12567.0,1955,113
322,0,16,1164.0,1956,210
5,0,5,101.0,1956,1290
167,3,204,1017.0,1956,114
11,0,14,103.0,1956,137
5,0,0,3.0,1483,1452
1031,367,1010,6521.0,1483,111
0,0,0,18.0,802,801
29,0,6,100.0,1483,865
2,0,0,101.0,1483,351
0,0,0,1.0,1483,1131
4,0,0,21.0,1483,1483
209,0,24,1087.0,1793,1272
3,0,0,6.0,802,120
5,0,0,39.0,802,551
0,0,12,101.0,1483,143
4,0,0,8.0,802,397
1,0,0,1.0,802,802
2,0,0,101.0,1004,1004
0,0,0,1.0,1004,989
66,1,14,208.0,923,112
2,0,0,21.0,1004,651
6,0,0,46.0,1004,1002
24,0,15,81.0,1004,742
0,0,2,101.0,1004,170
19,0,0,90.0,1004,353
2,0,0,1.0,1004,962
1,0,0,11.0,555,172
0,0,0,1.0,555,131
16,0,4,56.0,555,470
1,0,0,1.0,555,541
6,0,0,6.0,555,262
17,0,19,104.0,555,459
0,0,0,1.0,269,269
3,0,0,8.0,599,153
2,0,0,13.0,908,874
0,0,0,13.0,908,908
2,0,0,8.0,552,447
8,0,1,108.0,908,515
6,0,0,37.0,908,908
0,0,1,101.0,908,130
0,0,0,101.0,908,906
0,0,0,6.0,908,908
3,0,0,11.0,552,273
3,0,0,112.0,215,148
0,0,0,101.0,354,354
0,0,0,1.0,354,354
1,0,0,1.0,354,354
33,0,1,58.0,1648,1648
17,0,0,1.0,1648,171
0,0,0,18.0,354,353
10,0,33,101.0,1648,158
0,0,0,6.0,353,352
0,0,0,1.0,353,348
5,0,0,1.0,353,258
8,0,1,101.0,1162,742
6,0,0,11.0,1162,854
1,0,3,101.0,1162,700
6,0,0,44.0,1162,1162
0,0,0,26.0,721,721
1,0,0,11.0,493,492
0,0,0,1.0,493,357
0,0,0,1.0,493,492
0,0,0,1.0,796,796
1,0,0,8.0,493,493
0,0,0,6.0,493,484
6,0,0,11.0,493,268
86,0,0,404.0,493,493
4,0,0,101.0,1449,531
3,0,0,168.0,1449,1381
0,0,0,1.0,493,232
1,0,1,21.0,493,484
0,0,2,101.0,796,202
1106,120,659,3564.0,1449,111
4,0,0,6.0,1449,1435
0,0,0,1.0,718,111
0,0,1,108.0,364,363
64,0,46,127.0,718,164
0,0,0,11.0,718,718
2,0,0,11.0,718,718
2,0,0,26.0,718,718
1,0,0,11.0,718,718
11,0,0,61.0,721,706
2,0,0,6.0,774,774
1,0,0,1.0,774,774
9,0,0,16.0,774,720
0,0,0,1.0,774,774
20,1,11,247.0,774,116
0,0,0,1.0,774,761
66,0,52,135.0,774,506
7,0,0,40.0,774,753
1,0,2,101.0,1056,606
0,0,0,6.0,1056,1056
6,0,0,1.0,1699,572
2,0,0,1.0,1056,1034
6,0,1,39.0,1699,1697
5,0,1,28.0,1056,558
9,0,2,76.0,1699,251
2,0,0,1.0,1056,1053
2,0,0,28.0,1056,744
67,1,16,380.0,1056,156
3,0,1,106.0,1699,422
8330,45,1592,77525.0,1344,112
10,0,8,101.0,1344,684
1,0,0,18.0,1344,1344
30,0,0,16.0,1344,1336
39,0,3,105.0,1344,222
96,0,18,151.0,1344,163
262,3,421,2093.0,1344,114
5,0,0,6.0,1344,1344
10,0,0,145.0,1344,1323
6,0,2,101.0,916,522
9,0,0,66.0,916,916
37,2,39,299.0,916,111
12,0,0,65.0,916,907
3,0,1,16.0,916,779
2,0,6,26.0,146,112
0,0,1,101.0,146,146
92,0,0,6.0,146,146
0,0,0,106.0,916,514
0,0,0,1.0,146,146
0,0,0,1.0,146,146
0,0,0,1.0,146,146
0,0,0,1.0,146,146
30,0,5,100.0,682,308
0,0,0,1.0,682,682
8,0,0,3.0,682,543
2,0,0,11.0,309,205
0,0,0,1.0,309,134
0,0,0,1.0,309,309
0,0,0,1.0,309,275
8,0,14,56.0,682,286
18,0,5,54.0,309,227
9,1,4,131.0,309,227
0,0,0,101.0,732,178
2,0,0,11.0,1464,1464
13,0,6,251.0,1464,194
7,0,0,13.0,763,732
1,0,0,1.0,1464,1458
7,0,3,101.0,1464,911
1,0,0,11.0,1464,1459
0,0,0,3.0,1464,1464
0,0,0,101.0,1464,1464
14,0,0,13.0,1464,1452
16,0,1,101.0,1096,1096
18,0,0,16.0,1078,1073
0,0,0,101.0,1078,987
1,0,4,106.0,1078,131
1,0,0,6.0,1078,1078
5,0,2,101.0,1078,357
581,216,1369,2336.0,433,111
6,0,0,101.0,433,433
27,0,52,18.0,433,119
0,0,4,101.0,433,156
0,0,0,1.0,433,433
3,0,0,1.0,433,226
1,0,0,11.0,433,433
129,0,10,60.0,433,222
4,0,1,101.0,433,122
1,0,0,1.0,433,349
2,0,0,13.0,644,635
0,0,4,101.0,760,277
554,144,1078,2317.0,1069,199
18,0,0,6.0,444,443
1,0,0,6.0,444,435
8,0,3,160.0,444,435
22,0,4,70.0,1069,149
4,0,2,33.0,264,234
0,0,0,11.0,444,147
3,0,0,1.0,444,444
1,0,0,1.0,264,264
2,0,0,43.0,264,253
22,0,73,53.0,264,113
0,0,0,1.0,264,115
0,0,0,1.0,1207,1206
0,0,0,1.0,264,246
9,0,1,106.0,264,112
0,0,0,1.0,264,111
1,0,0,101.0,1258,1046
2,0,4,35.0,1258,1175
4,0,0,13.0,1258,1236
2,0,0,28.0,1258,246
381,12,261,1808.0,1258,113
24,0,9,138.0,1258,622
10,0,10,43.0,738,683
13,0,8,68.0,1258,835
0,0,0,1.0,735,735
246,17,424,4066.0,1030,116
25,0,3,15.0,408,235
0,0,0,1.0,760,729
4,0,0,16.0,259,122
6,0,0,23.0,428,418
13,0,0,53.0,428,135
10,0,0,11.0,428,427
1,0,0,1.0,428,428
1,0,0,6.0,428,428
11,0,0,8.0,428,424
8,0,0,10.0,428,407
8,0,0,8.0,428,418
2,0,1,101.0,925,116
0,0,0,101.0,1769,1769
13,0,3,88.0,739,145
0,0,0,1.0,649,644
2,0,0,1.0,408,406
0,0,0,1.0,739,189
0,0,0,101.0,649,129
1,0,0,8.0,649,626
0,0,0,16.0,739,739
6,0,0,1.0,739,738
0,0,0,1.0,649,197
0,0,0,1.0,405,202
3,0,0,6.0,1109,1109
1,0,0,1.0,937,902
4,0,0,8.0,1109,111
25,0,5,95.0,1109,574
1,0,0,31.0,1109,1109
1,0,0,11.0,1109,1107
0,0,0,101.0,1109,200
28,0,0,1.0,1109,749
37,1,804,228.0,937,264
3,0,0,23.0,937,937
2,0,0,1.0,937,937
10,0,9,41.0,937,299
0,0,0,101.0,937,751
3,0,0,1.0,405,402
5,0,0,101.0,1000,1000
5,0,0,101.0,1000,361
60,1,9,312.0,1000,114
2034,308,1333,6820.0,1000,112
1,0,0,1.0,1000,941
1,0,0,9.0,1000,952
0,0,0,1.0,1000,420
6,0,0,1.0,1000,1000
7,0,0,1.0,813,639
1,0,0,1.0,964,168
0,0,0,3.0,813,790
1,0,0,13.0,964,958
0,0,0,1.0,964,964
0,0,0,1.0,964,964
0,0,0,1.0,813,611
0,0,0,3.0,813,644
9,0,6,56.0,964,862
0,0,0,1.0,964,962
2,0,0,26.0,813,736
4,0,0,1.0,813,319
1,0,0,1.0,896,765
7,0,0,11.0,399,399
0,0,4,21.0,380,372
2,0,0,1.0,546,546
1,0,0,16.0,399,310
3,0,0,11.0,380,380
3,0,0,6.0,208,117
0,0,0,101.0,586,396
16,0,0,108.0,380,132
1,0,0,8.0,423,321
1,0,0,1.0,423,255
0,0,0,1.0,1066,1066
0,0,0,1.0,396,197
2,0,0,8.0,396,339
10,0,6,48.0,396,290
1,0,0,11.0,396,396
10,0,7,101.0,396,194
1,0,0,11.0,423,396
0,0,2,101.0,423,112
2,0,0,11.0,423,423
0,0,0,8.0,1066,1065
28,0,30,121.0,1066,116
0,0,4,101.0,1066,713
1,0,0,1.0,396,345
4,0,0,101.0,396,396
0,0,0,101.0,919,877
40,0,2,57.0,772,207
8,0,0,9.0,781,779
1,0,1,16.0,781,775
261,2,203,1203.0,781,136
0,0,0,113.0,781,485
0,0,0,1.0,781,780
0,0,0,3.0,781,270
1,0,0,1.0,781,647
22,0,0,101.0,781,172
0,0,6,101.0,781,362
18,0,7,222.0,546,343
238,23,145,3205.0,652,111
3,0,1,18.0,652,650
0,0,0,1.0,652,530
5,0,0,6.0,652,649
0,0,0,1.0,652,258
7,0,0,1.0,208,131
0,0,0,1.0,652,217
12,0,0,116.0,1096,977
4,0,0,66.0,1096,1083
2,0,0,11.0,1096,1096
1,0,1,101.0,1096,205
3,0,2,128.0,1096,375
10,0,0,16.0,1096,1096
1,0,0,26.0,1096,1039
51,4,35,508.0,1096,128
5,0,0,21.0,1096,1096
0,0,0,1.0,546,539
17,0,0,103.0,1357,1073
45,0,0,126.0,1357,1141
9,0,6,47.0,1357,1270
0,0,0,1.0,208,180
9,0,1,113.0,1357,137
53,1,33,355.0,1357,112
6,0,0,26.0,1357,1357
1,0,0,101.0,1357,133
0,0,0,1.0,149,149
3,0,0,61.0,332,323
2,0,0,1.0,628,405
0,0,0,1.0,546,285
0,0,0,101.0,332,305
0,0,0,126.0,332,134
0,0,0,1.0,149,149
9,0,0,11.0,332,332
2,0,0,11.0,546,546
5,0,12,101.0,792,192
1,0,0,6.0,208,208
1,0,0,101.0,792,792
2,0,0,1.0,792,114
4,0,1,19.0,792,785
5,0,0,8.0,792,416
6,0,0,36.0,792,755
3,0,0,6.0,792,723
0,0,0,1.0,792,529
4,0,0,16.0,1180,1177
158,13,69,2955.0,1180,113
16,0,6,101.0,1180,116
0,0,0,16.0,1180,1180
1,0,0,6.0,786,786
3,0,0,13.0,1180,1172
2,0,0,1.0,1180,323
4,0,5,26.0,1180,194
29,0,7,80.0,786,123
15,1,8,323.0,786,123
4,0,1,101.0,786,143
4,0,0,8.0,786,322
7,0,0,19.0,786,211
0,0,0,101.0,786,786
0,0,0,1.0,149,149
1,0,0,1.0,208,208
3,0,0,1.0,332,327
0,0,0,1.0,1346,1346
0,0,1,101.0,208,188
2,0,0,103.0,731,694
0,0,0,6.0,731,731
6,0,0,1.0,731,653
1,0,0,1.0,731,730
9,0,0,1.0,731,686
0,0,0,101.0,731,720
3,0,2,23.0,731,640
17,0,8,96.0,731,327
1,0,0,1.0,731,259
54,0,5,210.0,1839,134
26,0,2,111.0,1839,410
0,0,0,1.0,166,166
20,0,2,148.0,1839,779
36,0,0,161.0,1839,1765
876,137,194,3037.0,1839,111
22,0,3,77.0,1839,200
0,0,0,101.0,166,165
3,0,9,108.0,1839,264
6,0,0,53.0,1839,1821
0,0,0,1.0,166,138
0,0,0,101.0,166,166
944,15,318,9542.0,1810,111
2,0,0,101.0,1810,224
299,30,250,1748.0,1810,112
1,0,0,101.0,1810,1498
2,0,0,1.0,634,234
0,0,3,113.0,634,131
0,0,0,8.0,634,634
0,0,0,1.0,634,633
381,4,282,2450.0,634,139
0,0,19,101.0,634,154
75,0,29,301.0,634,167
1,0,0,3.0,634,632
0,0,0,8.0,1385,1384
0,0,0,1.0,640,496
15,0,0,3.0,640,599
0,0,0,6.0,640,599
0,0,0,3.0,640,485
2,0,2,24.0,640,480
0,0,0,1.0,640,640
0,0,0,1.0,640,640
8,0,5,75.0,640,210
4,0,0,34.0,640,603
0,0,0,11.0,256,146
3,0,0,101.0,256,207
1,0,0,1.0,256,256
10,0,17,75.0,256,145
0,0,0,1.0,256,125
2,0,0,1.0,256,184
0,0,0,1.0,256,256
1,0,0,1.0,256,254
10,0,0,26.0,256,248
1,0,0,6.0,256,188
1,0,0,101.0,758,207
0,0,0,1.0,758,758
5,0,6,28.0,758,111
1,0,0,1.0,758,748
2,0,0,6.0,962,891
0,0,0,101.0,758,296
0,0,0,1.0,758,758
0,0,0,1.0,652,635
0,0,0,8.0,204,157
26,0,0,6.0,351,337
0,0,0,3.0,351,318
0,0,0,1.0,213,113
0,0,0,1.0,213,213
0,0,0,1.0,351,345
0,0,0,1.0,351,344
0,0,0,1.0,213,205
0,0,0,1.0,351,179
0,0,2,101.0,214,111
4,0,0,31.0,214,213
0,0,0,1.0,214,213
1,0,0,11.0,351,134
0,0,0,1.0,238,111
1,0,0,101.0,238,169
5,0,0,1.0,281,276
3,0,0,5.0,281,124
0,0,0,1.0,956,549
0,0,0,1.0,239,135
1,0,0,6.0,239,229
0,0,0,1.0,239,238
5,0,0,16.0,239,199
8,0,0,1.0,239,188
0,0,0,1.0,281,274
0,0,0,1.0,238,196
0,0,32,41.0,281,156
2,0,0,121.0,956,915
36,0,2,77.0,1408,430
1,0,0,16.0,229,229
4,0,0,16.0,229,229
0,0,0,1.0,204,191
2,0,0,21.0,229,229
1,0,1,118.0,229,179
0,0,0,1.0,229,169
0,0,0,6.0,540,527
9,0,0,6.0,229,215
0,0,0,6.0,229,229
2,0,0,11.0,229,143
0,0,0,1.0,229,214
6,0,0,1.0,1502,599
2,0,0,11.0,1502,1502
3,0,0,1.0,847,455
4,0,0,1.0,1502,566
0,0,0,6.0,847,823
10,0,9,154.0,1198,442
2,0,0,6.0,847,847
0,0,0,8.0,1502,1005
16,0,0,55.0,1502,1484
6,0,0,1.0,226,225
0,0,0,1.0,226,219
4,0,0,13.0,226,123
6,0,0,1.0,226,201
1,0,0,18.0,226,226
5,0,0,1.0,226,186
0,0,0,1.0,226,226
0,0,0,1.0,619,619
0,0,0,13.0,258,238
1,0,0,1.0,258,242
1,0,0,4.0,258,258
2,0,0,6.0,258,257
2,0,0,6.0,258,258
0,0,0,1.0,258,258
3,0,0,44.0,258,257
4,0,3,106.0,258,118
0,0,0,1.0,258,258
1,0,0,8.0,258,190
0,0,0,1.0,622,321
7,0,1,113.0,622,188
4,0,6,135.0,622,189
28,0,1,61.0,622,238
1,0,0,1.0,622,183
0,0,0,1.0,622,618
1,0,0,10.0,622,621
10,0,0,16.0,622,592
552,219,250,9746.0,625,111
0,0,0,1.0,625,625
1,0,0,101.0,625,625
2,0,0,21.0,267,189
0,0,0,1.0,625,625
0,0,0,3.0,600,600
1,0,1,101.0,600,599
0,0,0,101.0,362,362
0,0,0,1.0,267,267
6,0,0,24.0,234,116
0,0,0,3.0,234,207
6,0,0,13.0,1562,1548
1,0,0,101.0,1562,738
0,0,0,101.0,1041,712
0,0,0,1.0,267,229
0,0,0,1.0,336,335
1,0,0,11.0,234,112
0,0,0,1.0,234,212
0,0,0,1.0,234,234
1,0,0,8.0,1562,1546
2,0,0,1.0,234,231
0,0,0,3.0,234,217
153,0,0,119.0,1562,284
0,0,0,1.0,234,233
0,0,0,1.0,238,238
0,0,0,11.0,225,225
1,0,0,11.0,225,111
1,0,0,1.0,225,225
0,0,0,8.0,225,169
4,0,2,18.0,225,133
5,0,0,1.0,225,191
0,0,0,1.0,225,198
2,0,0,1.0,225,219
6,0,0,3.0,595,352
1,0,0,1.0,225,185
0,0,0,1.0,225,225
0,0,0,18.0,857,855
0,0,0,41.0,857,852
2,0,0,101.0,857,708
12,0,0,1.0,857,857
0,0,0,111.0,857,534
0,0,0,1.0,857,857
2,0,0,101.0,857,710
4,0,0,6.0,857,804
14,0,7,46.0,417,215
0,0,0,1.0,417,417
4,0,1,103.0,1191,117
1,0,0,11.0,940,940
0,0,2,101.0,1191,1151
4,0,0,101.0,417,403
36,1,8,730.0,1191,295
37,0,0,11.0,1191,1190
31,0,6,163.0,439,113
7,0,2,19.0,417,408
0,0,0,1.0,439,439
0,0,0,1.0,439,439
1,0,9,28.0,439,112
8,0,10,136.0,439,143
25,12,286,601.0,439,111
2,0,2,133.0,1299,165
0,0,0,1.0,595,113
1,0,0,1.0,1299,801
0,0,9,101.0,1299,606
43,0,9,56.0,1304,132
8,0,0,1.0,1299,1172
2,0,0,6.0,1299,1299
1,0,0,11.0,1479,1476
10,0,0,21.0,1479,1446
19,0,13,196.0,1479,136
10,0,12,46.0,1479,197
6,0,0,7.0,1479,467
10,0,0,18.0,1073,1067
3,0,0,11.0,1479,1478
2,0,0,101.0,376,208
4,0,27,61.0,1479,1128
0,0,8,101.0,1479,116
17,0,0,17.0,885,859
3,0,0,41.0,885,724
91,0,18,177.0,885,207
0,0,0,6.0,885,885
4,0,0,11.0,885,885
0,0,0,1.0,885,883
30,0,8,135.0,376,111
2,0,0,16.0,885,879
65,6,44,646.0,885,111
0,0,0,8.0,333,331
3,0,0,16.0,333,332
0,0,0,1.0,333,332
0,0,0,101.0,333,123
0,0,0,1.0,333,333
0,0,0,1.0,333,186
4,0,0,108.0,333,113
0,0,1,101.0,333,135
0,0,3,18.0,159,156
0,0,0,1.0,441,381
0,0,0,1.0,441,116
0,0,0,6.0,632,623
3,0,5,101.0,441,276
0,0,0,1.0,1131,1085
2,0,0,1.0,632,632
5,0,5,118.0,632,262
3,0,0,11.0,632,632
5,0,0,36.0,1131,880
1,0,0,23.0,632,604
5,0,0,11.0,632,249
1,0,0,6.0,632,611
6,0,0,26.0,441,441
2,0,0,16.0,910,910
41,0,0,57.0,1157,1129
0,0,0,1.0,1157,1157
1,0,0,11.0,1157,1156
0,0,0,1.0,515,515
0,0,0,16.0,1157,1157
4,0,0,6.0,406,406
0,0,0,1.0,515,191
3,0,0,1.0,910,589
0,0,0,1.0,515,514
7,0,0,8.0,515,515
3,0,0,6.0,515,515
24,0,29,312.0,515,113
56,0,18,89.0,950,505
5,0,4,38.0,950,597
4,0,0,36.0,950,948
0,0,0,1.0,950,950
0,0,0,1.0,950,950
1,0,0,1.0,950,946
49,0,2,88.0,1110,1031
1,0,0,1.0,263,263
0,0,0,1.0,332,332
18,0,15,103.0,552,147
2,0,0,6.0,263,263
1,0,0,16.0,824,824
4,0,0,13.0,824,166
10,0,2,45.0,263,210
3,0,0,47.0,824,299
70,0,67,369.0,562,165
5,0,0,1.0,562,536
0,0,0,1.0,562,562
8,0,0,6.0,562,264
3,0,0,11.0,562,163
0,0,0,6.0,263,186
20,0,4,30.0,562,453
2,0,0,13.0,562,561
51,0,18,651.0,562,149
0,0,0,1.0,666,164
1,0,0,1.0,612,611
0,0,0,1.0,919,919
0,0,0,1.0,612,181
0,0,0,1.0,612,610
2,0,0,3.0,612,598
0,0,0,6.0,919,919
1,0,0,11.0,919,919
0,0,0,1.0,920,847
0,0,0,1.0,612,611
0,0,0,1.0,612,612
1,0,0,11.0,919,919
5,0,0,11.0,919,170
1,0,0,3.0,684,684
4,0,0,1.0,342,331
6,0,0,6.0,342,312
3,0,0,11.0,342,342
34,2,3,492.0,342,111
0,0,0,1.0,684,635
14,0,0,24.0,684,187
1,0,0,1.0,684,609
1,0,0,1.0,684,658
1,0,0,23.0,308,215
13,0,0,1.0,890,476
4,0,1,112.0,308,308
25,0,13,42.0,342,218
1,0,0,11.0,761,761
0,0,0,1.0,253,243
20,0,2,126.0,1748,139
1,0,0,1.0,761,761
31,0,24,333.0,1748,523
0,0,0,1.0,1748,1386
0,0,0,101.0,1748,226
1,0,0,1.0,253,240
0,0,0,13.0,1047,307
1,0,0,4.0,1047,1047
1,0,0,1.0,1047,1047
41,0,14,108.0,1047,205
8,0,0,1.0,1047,225
1,0,0,6.0,1047,1042
50,3,12,252.0,1047,602
0,0,0,1.0,431,431
5,0,0,106.0,431,390
1,0,0,101.0,431,113
1,0,4,101.0,431,220
23,0,6,88.0,431,130
0,0,0,101.0,431,431
0,0,0,1.0,138,138
0,0,0,1.0,138,112
0,0,0,1.0,138,114
0,0,0,3.0,138,137
0,0,0,1.0,138,138
0,0,0,11.0,138,138
0,0,0,1.0,138,138
0,0,0,1.0,138,111
3,0,0,1.0,443,252
0,0,0,101.0,606,606
3,0,0,1.0,443,440
2,0,0,1.0,138,138
0,0,0,1.0,443,233
0,0,0,101.0,443,437
1,0,1,101.0,154,112
3,0,0,1.0,154,123
0,0,0,1.0,154,154
2,0,0,11.0,154,151
0,0,0,1.0,154,113
0,0,0,1.0,154,154
2,0,0,7.0,154,153
0,0,0,1.0,154,154
0,0,0,1.0,154,154
3,0,1,104.0,679,510
688,48,85,1041.0,829,155
0,0,0,21.0,679,677
1,0,0,11.0,679,667
1,0,0,1.0,679,149
0,0,0,1.0,679,510
0,0,0,1.0,679,627
1,0,0,14.0,679,361
0,0,0,101.0,1188,1075
59,0,34,159.0,261,111
0,0,8,101.0,606,117
1,0,1,30.0,606,233
10,0,16,105.0,1943,255
2,0,0,101.0,1943,116
96,0,7,345.0,1943,1661
3,0,12,33.0,1943,1935
58,0,0,116.0,1943,148
167,1,88,1293.0,1943,718
1,0,0,103.0,1943,1195
41,0,0,13.0,1943,124
6,0,0,106.0,734,299
0,0,0,1.0,417,417
12,0,0,8.0,335,335
5,0,0,101.0,854,115
2,0,0,1.0,261,255
7,0,0,1.0,261,261
5,0,0,31.0,417,118
2,0,0,1.0,996,978
2,0,0,8.0,417,416
0,0,0,1.0,327,327
1,0,0,6.0,327,327
16,0,9,70.0,417,190
11,0,0,18.0,327,213
9,0,1,145.0,1508,478
0,0,0,1.0,327,323
1,0,0,11.0,1508,1507
17,0,0,56.0,1508,1499
0,0,1,20.0,327,311
0,0,0,1.0,327,196
4,0,0,101.0,1508,1494
174,1,507,930.0,726,112
6,0,0,4.0,726,726
1,0,0,6.0,726,678
0,0,0,1.0,726,726
0,0,0,1.0,726,726
3,0,0,5.0,726,722
0,0,0,1.0,726,571
2,0,0,6.0,726,725
1,0,0,111.0,726,112
0,0,0,1.0,255,255
6,0,0,6.0,255,255
0,0,0,1.0,206,206
0,0,0,1.0,206,194
7,0,0,13.0,579,111
5,0,0,34.0,207,158
0,0,0,1.0,579,158
0,0,0,1.0,207,207
1,0,0,6.0,207,175
12,0,1,49.0,206,133
2,0,0,101.0,206,115
0,0,0,1.0,206,206
1,0,0,13.0,206,137
17,0,12,80.0,744,121
2,0,0,6.0,744,744
21,0,0,27.0,744,192
1,0,0,1.0,744,178
3,0,0,3.0,744,732
1,0,0,1.0,744,611
10,0,0,26.0,744,737
2,0,0,11.0,744,744
6,0,7,123.0,744,250
12,0,0,15.0,854,854
1,0,0,1.0,705,435
4,0,0,103.0,705,702
4,0,0,6.0,705,703
106,3,21,840.0,705,111
0,0,0,3.0,705,705
1331,567,106,25207.0,705,111
2,0,0,1.0,705,476
18,0,0,16.0,444,416
58,0,6,32.0,589,323
2,0,0,1.0,548,513
8,0,0,101.0,548,546
0,0,0,1.0,548,527
6,0,0,10.0,548,307
0,0,0,8.0,548,545
2,0,1,36.0,548,347
0,0,0,1.0,548,547
5,0,6,120.0,693,120
0,0,0,11.0,693,127
14,0,0,6.0,426,299
0,0,0,101.0,589,180
1,0,0,1.0,693,675
7,0,1,58.0,693,156
4,0,0,10.0,693,401
9,0,1,45.0,693,355
2,0,0,101.0,693,432
1,0,0,1.0,693,690
2,0,0,118.0,693,639
0,0,0,1.0,282,120
1,0,0,16.0,589,570
0,0,0,1.0,606,606
0,0,0,6.0,606,595
165,3,36,1177.0,606,120
0,0,0,1.0,1193,1193
284,0,465,760.0,1055,181
1,0,0,6.0,380,165
9,0,0,115.0,1055,287
6,0,0,10.0,380,379
5,0,0,4.0,1055,1055
0,0,0,101.0,380,380
6,0,2,133.0,1055,1050
31,0,7,61.0,1055,204
77,9,145,500.0,1055,117
84,0,41,311.0,1055,148
2,0,0,101.0,403,403
1,0,0,1.0,403,356
0,0,0,1.0,403,401
0,0,0,16.0,403,400
0,0,0,101.0,403,168
10,0,4,61.0,403,257
5,0,0,11.0,403,371
0,0,0,1.0,619,173
3,0,0,1.0,619,619
22,0,7,83.0,552,184
1,0,5,122.0,552,111
9,0,8,68.0,552,118
0,0,0,1.0,552,112
0,0,0,1.0,552,293
0,0,0,1.0,552,506
0,0,0,3.0,552,438
1,0,0,1.0,552,551
3,0,0,4.0,1016,958
1,0,0,13.0,1016,1016
0,0,1,101.0,1016,598
3,0,2,101.0,1016,207
2,0,2,108.0,1016,1015
7,0,0,8.0,1016,1016
1,0,0,101.0,1016,1016
2,0,0,101.0,935,437
0,0,0,8.0,1083,1083
245,0,495,195.0,1083,129
5,0,3,56.0,730,242
12,1,6,129.0,1083,142
55,0,6,115.0,1083,254
94,15,144,1163.0,730,115
0,0,0,1.0,1016,1016
0,0,0,1.0,730,549
1,0,3,171.0,493,162
1,0,0,1.0,344,200
2,0,0,101.0,493,177
0,0,0,1.0,493,351
19,0,0,36.0,1451,1304
3,0,0,13.0,1451,1450
0,0,0,6.0,494,429
1,0,0,101.0,493,493
942,13,0,1561.0,1451,129
0,0,2,101.0,1451,836
1,0,0,1.0,419,358
0,0,0,101.0,1451,1447
2,0,1,116.0,1451,178
45,1,11,217.0,1451,1030
2,0,0,1.0,493,493
0,0,0,1.0,717,717
6,0,0,1.0,717,717
0,0,0,101.0,717,717
0,0,0,1.0,717,717
0,0,0,6.0,115,112
4,0,0,13.0,717,715
3,0,0,4.0,115,112
11,0,4,34.0,344,118
2,0,0,41.0,115,115
0,0,0,1.0,115,114
0,0,0,1.0,115,113
4,0,1,15.0,115,111
0,0,1,101.0,717,717
10,0,16,48.0,717,111
0,0,0,11.0,359,359
7,0,0,3.0,344,242
114,0,11,381.0,1963,147
4,0,0,1.0,530,529
1,0,0,1.0,366,362
50,0,122,735.0,366,139
0,0,0,1.0,1293,1152
2,0,0,1.0,366,332
1,0,0,1.0,366,115
2,0,1,125.0,366,137
0,0,0,1.0,819,780
13,0,1,66.0,530,520
11,0,0,106.0,952,123
5,0,2,101.0,1222,589
11,0,3,57.0,1222,748
3,0,0,6.0,1222,1192
5,0,75,118.0,1222,170
6,0,4,105.0,1222,129
4,0,0,6.0,1222,1221
17,0,0,101.0,1221,764
32,0,5,125.0,1221,362
2,0,0,1.0,819,819
3,0,4,101.0,1070,193
7,0,0,1.0,1070,823
6,0,0,14.0,1070,1070
0,0,0,101.0,870,747
15,0,0,33.0,1070,1068
42,0,10,253.0,1070,238
3,0,0,31.0,1070,724
0,0,0,11.0,363,361
0,0,0,11.0,363,298
1,0,1,101.0,363,132
0,0,0,11.0,363,320
1,0,0,6.0,363,363
72,0,0,96.0,1020,1003
0,0,0,1.0,1020,1020
4,0,0,101.0,1020,114
0,0,0,36.0,1020,1020
2,0,0,1.0,1020,979
1,0,0,11.0,1020,1020
2,0,2,93.0,1020,113
1,0,0,14.0,353,352
4,0,0,25.0,364,363
3,0,0,21.0,575,575
0,0,0,101.0,575,482
1,0,0,10.0,575,575
0,0,0,1.0,575,264
0,0,0,1.0,575,239
15,0,5,92.0,575,551
0,0,0,1.0,575,572
0,0,0,1.0,644,644
6,0,0,15.0,644,542
0,0,0,1.0,644,644
12,0,0,26.0,644,228
1,0,0,1.0,644,136
4,0,0,1.0,644,267
0,0,0,1.0,644,619
19,0,8,18.0,445,281
0,0,0,101.0,644,644
3,0,0,3.0,280,258
1,0,0,11.0,280,263
2,0,0,104.0,280,241
0,0,0,11.0,367,367
3,0,0,8.0,925,925
0,0,0,1.0,280,280
1,0,0,3.0,445,375
6,0,0,20.0,925,599
0,0,0,1.0,747,194
7,0,0,26.0,925,838
1,0,0,1.0,620,435
0,0,0,1.0,280,245
0,0,0,1.0,620,617
0,0,0,1.0,620,608
0,0,0,1.0,769,769
21,0,0,29.0,925,148
24,0,6,106.0,967,120
34,0,7,76.0,967,542
2,0,0,6.0,967,964
0,0,0,1.0,967,967
8,0,0,1.0,967,964
0,0,0,101.0,967,305
0,0,1,101.0,967,252
